Numero d expedient,Codi districte,Nom districte,Codi barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripcio dia setmana,Dia setmana,Descripcio tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripcio torn,Descripcio causa vianant,Numero de morts,Numero de lesionats lleus,Numero de lesionats greus,Numero de vehicles implicats,CoordenadaUTMY,CoordenadaUTMX,Long,Lat
2015S002169,-1,Desconegut,-1,Desconegut,-1,Desconegut,Desconegut,Dissabte,Ds,Laboral,2015,3,Març,21,21,Tarda,No es causa del  vianant,0,0,0,1,-1,-1,-1,-1
2015S003045,10,Sant Marti,64,el Camp de l Arpa del Clot,209900,Meridiana,0189 0189,Dimecres,Dc,Laboral,2015,4,Abril,22,19,Tarda,No es causa del  vianant,0,2,0,2,4585274.89,432115.62,2.186598206,41.414312426
2015S000215,10,Sant Marti,64,el Camp de l Arpa del Clot,283200,Ripolles,0065 0069,Diumenge,Dg,Laboral,2015,1,Gener,11,21,Tarda,No es causa del  vianant,0,1,0,2,4585294.89,432013.22,2.185370799,41.414483898
2015S008919,10,Sant Marti,64,el Camp de l Arpa del Clot,95506,Conca,0028 0028,Dimecres,Dc,Laboral,2015,11,Novembre,25,14,Tarda,No es causa del  vianant,0,1,0,2,4585215.20,431576.37,2.180153143,41.413729059
2015S007288,10,Sant Marti,64,el Camp de l Arpa del Clot,297001,Sant Antoni Maria Claret,0272 0274,Dimarts,Dm,Laboral,2015,9,Setembre,29,11,Mati,No es causa del  vianant,0,1,0,2,4585145.28,431315.37,2.177038401,41.413077036
2015S000070,10,Sant Marti,64,el Camp de l Arpa del Clot,297001,Sant Antoni Maria Claret,0314 0316,Dilluns,Dl,Laboral,2015,1,Gener,5,14,Tarda,No es causa del  vianant,0,1,0,2,4585321.61,431494.99,2.179167431,41.414680523
2015S007329,10,Sant Marti,64,el Camp de l Arpa del Clot,194406,Maragall,0052 0054,Dimecres,Dc,Laboral,2015,9,Setembre,30,18,Tarda,No es causa del  vianant,0,1,0,1,4585434.72,431625.93,2.180721270,41.415710426
2015S006533,10,Sant Marti,64,el Camp de l Arpa del Clot,297001,Sant Antoni Maria Claret,0268 0268,Dilluns,Dl,Laboral,2015,8,Agost,31,7,Mati,No es causa del  vianant,0,1,0,3,4585099.31,431268.10,2.176478079,41.412658956
2015S009821,10,Sant Marti,64,el Camp de l Arpa del Clot,134801,Freser,0064 0064,Dijous,Dj,Laboral,2015,12,Desembre,24,15,Tarda,No es causa del  vianant,0,1,0,2,4584964.87,431585.78,2.180294050,41.411475218
2015S004660,10,Sant Marti,64,el Camp de l Arpa del Clot,289105,Rossello,0555 0555,Dimecres,Dc,Laboral,2015,6,Juny,17,10,Mati,No es causa del  vianant,0,1,0,2,4584895.32,431616.88,2.180673992,41.410851451
2015S003537,10,Sant Marti,64,el Camp de l Arpa del Clot,191204,Mallorca,0505 0513,Divendres,Dv,Laboral,2015,5,Maig,8,18,Tarda,No es causa del  vianant,0,1,0,2,4584590.99,431675.12,2.181405145,41.408115401
2015S004581,10,Sant Marti,64,el Camp de l Arpa del Clot,191204,Mallorca,0518 0518,Dissabte,Ds,Laboral,2015,6,Juny,13,22,Nit,No es causa del  vianant,0,2,0,2,4584558.04,431675.33,2.181411380,41.407818648
2015S005717,10,Sant Marti,64,el Camp de l Arpa del Clot,350308,Valencia,0563 0563,Divendres,Dv,Laboral,2015,7,Juliol,24,17,Tarda,No es causa del  vianant,0,3,0,2,4584545.45,431816.61,2.183102965,41.407717257
2015S000272,10,Sant Marti,64,el Camp de l Arpa del Clot,286300,Rogent,0060 0062,Dimarts,Dm,Laboral,2015,1,Gener,13,17,Tarda,Altres,0,1,0,1,4584765.38,431900.75,2.184084787,41.409705237
2015S001788,10,Sant Marti,64,el Camp de l Arpa del Clot,92701,Corunya,0021 0021,Diumenge,Dg,Laboral,2015,3,Març,8,6,Mati,No es causa del  vianant,0,1,0,2,4584567.82,432003.94,2.185341522,41.407934614
2015S009135,10,Sant Marti,64,el Camp de l Arpa del Clot,105304,Dos de Maig,0210 0212,Dimarts,Dm,Laboral,2015,12,Desembre,1,20,Tarda,No es causa del  vianant,0,2,0,3,4584379.58,431833.05,2.183318334,41.406224711
2015S001791,10,Sant Marti,64,el Camp de l Arpa del Clot,217104,Muntanya,0104 0104,Diumenge,Dg,Laboral,2015,3,Març,8,14,Tarda,No es causa del  vianant,0,1,0,2,4585139.86,431773.67,2.182522205,41.413067279
2015S001514,10,Sant Marti,64,el Camp de l Arpa del Clot,134801,Freser,0098 0098,Dijous,Dj,Laboral,2015,2,Febrer,26,21,Tarda,No es causa del  vianant,0,1,0,2,4585075.78,431636.75,2.180891311,41.412478489
2015S002841,10,Sant Marti,64,el Camp de l Arpa del Clot,191204,Mallorca,0577 0577,Dijous,Dj,Laboral,2015,4,Abril,16,18,Tarda,Creuar per fora pas de vianants,0,1,0,1,4584890.07,431979.96,2.185018399,41.410834993
2015S002610,10,Sant Marti,65,el Clot,153205,Guipuscoa,0016 0016,Dimecres,Dc,Laboral,2015,4,Abril,8,19,Tarda,No es causa del  vianant,0,2,0,2,4585166.49,432690.49,2.193488281,41.413384480
2015S001919,10,Sant Marti,65,el Clot,169409,Corts Catalanes,0857 0857,Divendres,Dv,Laboral,2015,3,Març,13,9,Mati,No es causa del  vianant,0,1,0,3,4584433.72,432471.87,2.190954471,41.406766283
2015S003861,10,Sant Marti,64,el Camp de l Arpa del Clot,191204,Mallorca,0601 0601,Dimarts,Dm,Laboral,2015,5,Maig,19,18,Tarda,No es causa del  vianant,0,1,0,1,4584976.32,432068.06,2.186062721,41.411619276
2015S007038,10,Sant Marti,65,el Clot,350308,Valencia,0636 0638,Dissabte,Ds,Laboral,2015,9,Setembre,19,9,Mati,No es causa del  vianant,0,1,0,2,4584944.41,432258.12,2.188340164,41.411347923
2015S002695,10,Sant Marti,65,el Clot,350308,Valencia,0640 0644,Dissabte,Ds,Laboral,2015,4,Abril,11,14,Tarda,No es causa del  vianant,0,1,0,2,4584952.81,432266.66,2.188441395,41.411424299
2015S005014,10,Sant Marti,65,el Clot,115603,Espronceda,0287 0291,Dilluns,Dl,Laboral,2015,6,Juny,29,20,Tarda,No es causa del  vianant,0,1,0,2,4585214.20,432663.12,2.193155505,41.413811896
2015S002323,10,Sant Marti,65,el Clot,350308,Valencia,0671 0671,Dijous,Dj,Laboral,2015,3,Març,26,22,Nit,No es causa del  vianant,0,0,0,2,4585102.37,432385.75,2.189849455,41.412781375
2015S003357,10,Sant Marti,72,Sant Marti de Provençals,153205,Guipuscoa,0070 0074,Diumenge,Dg,Laboral,2015,5,Maig,3,12,Mati,No es causa del  vianant,0,2,0,1,4585534.20,433066.85,2.197950457,41.416727792
2015S003342,10,Sant Marti,65,el Clot,18505,Arago,0560 0560,Dissabte,Ds,Laboral,2015,5,Maig,2,11,Mati,No es causa del  vianant,0,0,0,2,4584467.51,431964.93,2.184886118,41.407027849
2015S007241,10,Sant Marti,72,Sant Marti de Provençals,153205,Guipuscoa,0017 0017,Diumenge,Dg,Laboral,2015,9,Setembre,27,13,Mati,No es causa del  vianant,0,1,0,2,4585234.66,432700.29,2.193597943,41.413999289
2015S006390,10,Sant Marti,65,el Clot,161101,Independencia,0241 0241,Dilluns,Dl,Laboral,2015,8,Agost,24,14,Tarda,No es causa del  vianant,0,1,0,2,4584333.58,432029.80,2.185677214,41.405827072
2015S002198,10,Sant Marti,65,el Clot,169409,Corts Catalanes,0823 0823,Dilluns,Dl,Laboral,2015,3,Març,23,11,Mati,No es causa del  vianant,0,1,0,2,4584197.87,432229.70,2.188083800,41.404621658
2015S004812,10,Sant Marti,65,el Clot,1604,Sequia Comtal,0016 0016,Dilluns,Dl,Laboral,2015,6,Juny,22,8,Mati,Desobeir el senyal del semafor,0,1,0,1,4584619.76,432170.35,2.187326505,41.408416490
2015S004744,10,Sant Marti,65,el Clot,1604,Sequia Comtal,0019 0021,Divendres,Dv,Laboral,2015,6,Juny,19,14,Tarda,No es causa del  vianant,0,1,0,2,4584600.32,432165.69,2.187272936,41.408241006
2015S008178,10,Sant Marti,72,Sant Marti de Provençals,153205,Guipuscoa,0101 0101,Divendres,Dv,Laboral,2015,10,Octubre,30,19,Tarda,No es causa del  vianant,0,1,0,2,4585852.81,433333.70,2.201108160,41.419619619
2015S002759,10,Sant Marti,72,Sant Marti de Provençals,153205,Guipuscoa,0018 0022,Dimarts,Dm,Laboral,2015,4,Abril,14,10,Mati,No es causa del  vianant,0,1,0,2,4585208.56,432734.53,2.194010508,41.413767082
2015S004855,10,Sant Marti,73,la Verneda i la Pau,195409,Maresme,0262X0262X,Dimarts,Dm,Laboral,2015,6,Juny,23,13,Mati,No es causa del  vianant,0,1,0,2,4586050.42,433522.55,2.203346104,41.421415093
2015S005983,10,Sant Marti,73,la Verneda i la Pau,158504,Huelva,0117 0117,Dimarts,Dm,Laboral,2015,8,Agost,4,11,Mati,Desobeir el senyal del semafor,0,1,0,1,4585991.09,433289.42,2.200563068,41.420861390
2015S003192,10,Sant Marti,73,la Verneda i la Pau,270107,Puigcerda,0259 0263,Dimarts,Dm,Laboral,2015,4,Abril,28,8,Mati,No es causa del  vianant,0,1,0,2,4585972.30,433425.19,2.202189719,41.420703422
2015S007346,10,Sant Marti,73,la Verneda i la Pau,208205,Menorca,0055 0055,Dimecres,Dc,Laboral,2015,9,Setembre,30,20,Tarda,No es causa del  vianant,0,1,0,2,4586227.86,433396.53,2.201818621,41.423002801
2015S003876,10,Sant Marti,73,la Verneda i la Pau,266405,Prim,0219 0219,Dimecres,Dc,Laboral,2015,5,Maig,13,12,Mati,No es causa del  vianant,0,1,0,2,4586495.34,433238.47,2.199897713,41.425398789
2015S000135,10,Sant Marti,73,la Verneda i la Pau,15201,Andrade,0220 0220,Dijous,Dj,Laboral,2015,1,Gener,8,10,Mati,No es causa del  vianant,0,1,0,3,4585737.92,433644.95,2.204845024,41.418610615
2015S001166,10,Sant Marti,72,Sant Marti de Provençals,153205,Guipuscoa,0075 0075,Diumenge,Dg,Laboral,2015,2,Febrer,15,15,Tarda,No es causa del  vianant,0,1,0,1,4585668.87,433143.08,2.198847650,41.417947076
2015S007709,10,Sant Marti,72,Sant Marti de Provençals,3406,Agricultura,0260 0260,Dimecres,Dc,Laboral,2015,10,Octubre,14,12,Mati,No es causa del  vianant,0,1,0,1,4585756.57,433302.68,2.200747611,41.418750236
2015S003659,10,Sant Marti,73,la Verneda i la Pau,153205,Guipuscoa,0146 0148,Dimecres,Dc,Laboral,2015,5,Maig,13,18,Tarda,Desobeir el senyal del semafor,0,1,0,1,4586091.31,433636.23,2.204701886,41.421792781
2015S006503,10,Sant Marti,72,Sant Marti de Provençals,153205,Guipuscoa,0106 0106,Dissabte,Ds,Laboral,2015,8,Agost,29,11,Mati,No es causa del  vianant,0,4,0,2,4585827.78,433367.40,2.201514156,41.419396977
2015S008736,10,Sant Marti,73,la Verneda i la Pau,318906,Santander,0050 0056,Dijous,Dj,Laboral,2015,11,Novembre,19,12,Mati,No es causa del  vianant,0,1,0,2,4586759.75,433476.36,2.202715319,41.427799999
2015S001313,10,Sant Marti,73,la Verneda i la Pau,266405,Prim,0184 0186,Divendres,Dv,Laboral,2015,2,Febrer,20,12,Mati,No es causa del  vianant,0,2,0,2,4586089.06,433743.37,2.205984156,41.421781364
2015S006070,10,Sant Marti,73,la Verneda i la Pau,266405,Prim,0192 0194,Divendres,Dv,Laboral,2015,8,Agost,7,19,Tarda,No es causa del  vianant,0,0,1,3,4586135.96,433697.47,2.205429778,41.422199990
2015S000940,10,Sant Marti,73,la Verneda i la Pau,69700,Ca n Oliva,0079 0079,Divendres,Dv,Laboral,2015,2,Febrer,6,16,Tarda,No es causa del  vianant,0,1,0,2,4586402.57,433562.27,2.203782673,41.424590096
2015S005544,10,Sant Marti,70,el Besos i el Maresme,94300,Cristobal de Moura,0219 0223,Dissabte,Ds,Laboral,2015,7,Juliol,18,0,Nit,No es causa del  vianant,0,1,0,2,4585412.40,434277.70,2.212451457,41.415730773
2015S006526,10,Sant Marti,70,el Besos i el Maresme,266405,Prim,0036 0036,Diumenge,Dg,Laboral,2015,8,Agost,30,20,Tarda,No es causa del  vianant,0,1,0,2,4585237.45,434574.21,2.216018068,41.414179251
2015S000804,10,Sant Marti,71,Provençals del Poblenou,94300,Cristobal de Moura,0048 0048,Dilluns,Dl,Laboral,2015,2,Febrer,2,8,Mati,No es causa del  vianant,0,1,0,1,4584695.08,433597.85,2.204395987,41.409214140
2015S006399,10,Sant Marti,71,Provençals del Poblenou,144601,Diagonal,0084 0086,Dimarts,Dm,Laboral,2015,8,Agost,25,0,Nit,No es causa del  vianant,0,0,0,2,4584632.25,433842.94,2.207335010,41.408668468
2015S003442,10,Sant Marti,71,Provençals del Poblenou,253902,Peru,0283 0291,Dimecres,Dc,Laboral,2015,5,Maig,6,17,Tarda,No es causa del  vianant,0,2,0,1,4585406.65,433685.34,2.205364641,41.415630292
2015S002757,10,Sant Marti,71,Provençals del Poblenou,701414,C-31,20780000,Dimarts,Dm,Laboral,2015,4,Abril,14,9,Mati,No es causa del  vianant,0,1,0,2,4585460.09,433580.94,2.204109651,41.416102984
2015S005196,10,Sant Marti,71,Provençals del Poblenou,253902,Peru,0050 0050,Dilluns,Dl,Laboral,2015,7,Juliol,6,12,Mati,No es causa del  vianant,0,3,0,2,4584463.20,432766.25,2.194472885,41.407056491
2015S001008,10,Sant Marti,71,Provençals del Poblenou,200600,Marroc,0083B0083B,Dilluns,Dl,Laboral,2015,2,Febrer,9,18,Tarda,No es causa del  vianant,0,1,0,2,4584725.23,433384.47,2.201839882,41.409468026
2015S001042,10,Sant Marti,71,Provençals del Poblenou,701414,C-31,20730000,Dimarts,Dm,Laboral,2015,2,Febrer,10,19,Tarda,No es causa del  vianant,0,2,0,3,4585110.24,433224.20,2.199879962,41.412922400
2015S006007,10,Sant Marti,71,Provençals del Poblenou,701414,C-31,20750000,Dimecres,Dc,Laboral,2015,8,Agost,5,8,Mati,No es causa del  vianant,0,2,0,2,4585249.15,433366.47,2.201566805,41.414185340
2015S004527,10,Sant Marti,71,Provençals del Poblenou,701414,C-31,20750000,Divendres,Dv,Laboral,2015,6,Juny,12,4,Nit,No es causa del  vianant,0,1,0,2,4585249.15,433366.47,2.201566805,41.414185340
2015S004589,10,Sant Marti,71,Provençals del Poblenou,701414,C-31,20750000,Diumenge,Dg,Laboral,2015,6,Juny,14,12,Mati,No es causa del  vianant,0,1,0,2,4585249.15,433366.47,2.201566805,41.414185340
2015S000534,10,Sant Marti,71,Provençals del Poblenou,115603,Espronceda,0194 0194,Dijous,Dj,Laboral,2015,1,Gener,22,15,Tarda,No es causa del  vianant,0,2,0,2,4584827.03,433077.40,2.198154958,41.410359388
2015S007779,10,Sant Marti,71,Provençals del Poblenou,322608,Selva de Mar,0138 0138,Divendres,Dv,Laboral,2015,10,Octubre,16,16,Tarda,No es causa del  vianant,0,2,0,1,4585160.13,433502.47,2.203203763,41.413394832
2015S005397,10,Sant Marti,71,Provençals del Poblenou,115603,Espronceda,0142 0146,Dilluns,Dl,Laboral,2015,7,Juliol,13,16,Tarda,No es causa del  vianant,0,0,0,2,4584593.45,433320.54,2.201089579,41.408275815
2015S005061,10,Sant Marti,71,Provençals del Poblenou,115603,Espronceda,0151X0151X,Dimecres,Dc,Laboral,2015,7,Juliol,1,15,Tarda,No es causa del  vianant,0,2,0,2,4584494.10,433383.68,2.201855889,41.407386234
2015S002647,10,Sant Marti,71,Provençals del Poblenou,144601,Diagonal,0130 0130X,Dijous,Dj,Laboral,2015,4,Abril,9,18,Tarda,No es causa del  vianant,0,1,0,2,4584433.82,433227.33,2.199992096,41.406830328
2015S009494,10,Sant Marti,71,Provençals del Poblenou,144601,Diagonal,0144X0144X,Dilluns,Dl,Laboral,2015,12,Desembre,14,11,Mati,No es causa del  vianant,0,1,0,1,4584387.26,433084.47,2.198288198,41.406399088
2015S007888,10,Sant Marti,71,Provençals del Poblenou,253902,Peru,0104X0104X,Dimarts,Dm,Laboral,2015,10,Octubre,20,20,Tarda,No es causa del  vianant,0,1,0,2,4584702.57,433012.52,2.197392536,41.409233004
2015S004807,10,Sant Marti,71,Provençals del Poblenou,169409,Corts Catalanes,1068 1070,Dilluns,Dl,Laboral,2015,6,Juny,22,0,Nit,No es causa del  vianant,0,1,0,2,4585339.91,433508.55,2.203256735,41.415014566
2015S008021,10,Sant Marti,71,Provençals del Poblenou,701414,C-31,20700000,Dissabte,Ds,Laboral,2015,10,Octubre,24,21,Tarda,No es causa del  vianant,0,1,0,2,4584901.86,433010.80,2.197349883,41.411027810
2015S007581,10,Sant Marti,71,Provençals del Poblenou,701414,C-31,20710000,Divendres,Dv,Laboral,2015,10,Octubre,9,7,Mati,No es causa del  vianant,0,3,0,2,4584971.32,433081.94,2.198193306,41.411659347
2015S001213,10,Sant Marti,68,el Poblenou,148704,Ciutat de Granada,0031 0031,Dimarts,Dm,Laboral,2015,2,Febrer,17,13,Mati,No es causa del  vianant,0,1,0,2,4583386.58,433145.81,2.199132588,41.397391329
2015S006266,10,Sant Marti,68,el Poblenou,700667,Jaume Vicens i Vives,0002 0002,Dimarts,Dm,Laboral,2015,8,Agost,18,4,Nit,No es causa del  vianant,0,0,0,1,4582845.30,433507.61,2.203519685,41.392546165
2015S002096,10,Sant Marti,68,el Poblenou,110009,Ramon Turro,0161 0161,Dijous,Dj,Laboral,2015,3,Març,19,17,Tarda,No es causa del  vianant,0,1,0,2,4583504.99,433291.11,2.200857522,41.398469893
2015S003097,10,Sant Marti,68,el Poblenou,346800,Poblenou,0044 0044,Divendres,Dv,Laboral,2015,4,Abril,24,5,Nit,No es causa del  vianant,0,0,0,4,4583680.21,433466.39,2.202934882,41.400062587
2015S008499,10,Sant Marti,68,el Poblenou,42306,Bilbao,0116X0116X,Dimecres,Dc,Laboral,2015,11,Novembre,11,11,Mati,No es causa del  vianant,0,2,0,2,4584378.37,433144.92,2.199012345,41.406324051
2015S005237,10,Sant Marti,68,el Poblenou,30409,Bac de Roda,0099 0099,Dimarts,Dm,Laboral,2015,7,Juliol,7,13,Mati,No es causa del  vianant,0,1,0,2,4584443.15,433610.05,2.204569596,41.406946079
2015S005085,10,Sant Marti,68,el Poblenou,115603,Espronceda,0131 0131,Dijous,Dj,Laboral,2015,7,Juliol,2,15,Tarda,No es causa del  vianant,0,1,0,2,4584362.94,433498.62,2.203245362,41.406214432
2015S009894,10,Sant Marti,68,el Poblenou,701265,Litoral (Besos),760000,Dilluns,Dl,Laboral,2015,12,Desembre,28,6,Mati,No es causa del  vianant,0,1,0,2,4583102.38,433705.19,2.205854683,41.394877946
2015S006014,10,Sant Marti,68,el Poblenou,701265,Litoral (Besos),760000,Dimecres,Dc,Laboral,2015,8,Agost,5,14,Tarda,No es causa del  vianant,0,1,0,2,4583102.38,433705.19,2.205854683,41.394877946
2015S006804,10,Sant Marti,68,el Poblenou,701266,Litoral (Llobregat),770000,Dimecres,Dc,Laboral,2015,9,Setembre,9,19,Tarda,No es causa del  vianant,0,2,0,3,4583048.37,433616.67,2.204801825,41.394384184
2015S002926,10,Sant Marti,68,el Poblenou,701266,Litoral (Llobregat),790000,Diumenge,Dg,Laboral,2015,4,Abril,19,7,Mati,No es causa del  vianant,0,9,0,2,4582905.96,433473.30,2.203102653,41.393089677
2015S000835,10,Sant Marti,68,el Poblenou,42306,Bilbao,0051 0055,Dimarts,Dm,Laboral,2015,2,Febrer,3,12,Mati,Creuar per fora pas de vianants,0,1,0,1,4583974.46,433517.34,2.203512005,41.402717041
2015S005288,10,Sant Marti,68,el Poblenou,42306,Bilbao,0067 0069,Dimecres,Dc,Laboral,2015,7,Juliol,8,22,Nit,Desobeir el senyal del semafor,0,1,0,1,4584016.39,433475.02,2.203001147,41.403091191
2015S006025,10,Sant Marti,68,el Poblenou,186703,Llull,0201 0201,Dimecres,Dc,Laboral,2015,8,Agost,5,19,Tarda,No es causa del  vianant,0,1,0,2,4583866.23,433469.65,2.202953422,41.401738293
2015S003652,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,30409,Bac de Roda,0098X0098X,Dimecres,Dc,Laboral,2015,5,Maig,13,11,Mati,No es causa del  vianant,0,1,0,2,4584514.79,433571.61,2.204101865,41.407588145
2015S008615,10,Sant Marti,68,el Poblenou,186703,Llull,0262 0262,Diumenge,Dg,Laboral,2015,11,Novembre,15,7,Mati,No es causa del  vianant,0,0,0,3,4584101.11,433747.17,2.206247446,41.403876730
2015S002548,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,30409,Bac de Roda,0032 0032,Diumenge,Dg,Laboral,2015,4,Abril,5,18,Tarda,No es causa del  vianant,0,2,0,2,4584113.40,433962.03,2.208816387,41.404005111
2015S000484,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,30409,Bac de Roda,0032 0032,Dimarts,Dm,Laboral,2015,1,Gener,20,17,Tarda,No es causa del  vianant,0,1,0,2,4584113.40,433962.03,2.208816387,41.404005111
2015S003786,10,Sant Marti,68,el Poblenou,701265,Litoral (Besos),710000,Dissabte,Ds,Laboral,2015,5,Maig,16,15,Tarda,No es causa del  vianant,0,1,0,1,4583519.18,433984.65,2.209151819,41.398654971
2015S004068,10,Sant Marti,68,el Poblenou,115603,Espronceda,0038 0038,Dimarts,Dm,Laboral,2015,5,Maig,26,14,Tarda,Creuar per fora pas de vianants,0,2,0,1,4583995.82,433890.32,2.207971397,41.402940199
2015S003451,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,322608,Selva de Mar,0023X0023X,Dimecres,Dc,Laboral,2015,5,Maig,6,23,Nit,No es causa del  vianant,0,2,0,2,4584509.05,434100.27,2.210426994,41.407579986
2015S001398,10,Sant Marti,68,el Poblenou,249304,Pere IV,0241X0241X,Dilluns,Dl,Laboral,2015,2,Febrer,23,17,Tarda,No es causa del  vianant,0,1,0,2,4584420.50,433275.59,2.200570905,41.406714368
2015S002146,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,322608,Selva de Mar,0001X0001X,Dissabte,Ds,Laboral,2015,3,Març,21,11,Mati,No es causa del  vianant,0,1,0,2,4584169.95,434429.56,2.214403145,41.404552736
2015S006954,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,169409,Corts Catalanes,0866 0870,Dimecres,Dc,Laboral,2015,9,Setembre,16,9,Mati,No es causa del  vianant,0,1,0,4,4584324.84,432434.42,2.190518616,41.405782483
2015S006784,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,169409,Corts Catalanes,0866 0870,Dimecres,Dc,Laboral,2015,9,Setembre,9,12,Mati,No es causa del  vianant,0,3,0,3,4584324.84,432434.42,2.190518616,41.405782483
2015S008794,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,169409,Corts Catalanes,0874 0888,Divendres,Dv,Laboral,2015,11,Novembre,20,21,Tarda,No es causa del  vianant,0,1,0,2,4584383.65,432494.50,2.191230784,41.406317218
2015S004996,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,30409,Bac de Roda,0005 0005,Dilluns,Dl,Laboral,2015,6,Juny,29,10,Mati,No es causa del  vianant,0,1,0,2,4583921.74,434110.00,2.210607371,41.402291023
2015S007478,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,322608,Selva de Mar,0009 0009,Dimarts,Dm,Laboral,2015,10,Octubre,6,7,Mati,No es causa del  vianant,0,1,0,2,4584297.20,434306.99,2.212923053,41.405688834
2015S000550,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,322608,Selva de Mar,0011 0011,Divendres,Dv,Laboral,2015,1,Gener,23,6,Mati,No es causa del  vianant,0,1,0,2,4584376.75,434229.29,2.211984883,41.406398965
2015S001704,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,701266,Litoral (Llobregat),600000,Dijous,Dj,Laboral,2015,3,Març,5,9,Mati,No es causa del  vianant,0,1,0,2,4584332.53,434731.89,2.218002297,41.406041674
2015S001051,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,701266,Litoral (Llobregat),620000,Dimecres,Dc,Laboral,2015,2,Febrer,11,1,Nit,No es causa del  vianant,0,1,0,1,4584191.68,434587.31,2.216287916,41.404761312
2015S002815,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,183603,Llacuna,0119 0119,Dimecres,Dc,Laboral,2015,4,Abril,15,19,Tarda,No es causa del  vianant,0,1,0,2,4584105.81,432798.30,2.194896008,41.403840259
2015S007908,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,30500,Badajoz,0097B0097B,Dimecres,Dc,Laboral,2015,10,Octubre,21,11,Mati,No es causa del  vianant,0,1,0,3,4583584.75,432765.18,2.194557714,41.399144440
2015S007841,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,11200,Almogavers,0193X0193X,Dilluns,Dl,Laboral,2015,10,Octubre,19,16,Tarda,No es causa del  vianant,0,1,0,1,4583791.82,432815.47,2.195136274,41.401013671
2015S003919,10,Sant Marti,69,Diagonal Mar i el Front Maritim del Poblenou,701266,Litoral (Llobregat),650000,Dijous,Dj,Laboral,2015,5,Maig,21,14,Tarda,No es causa del  vianant,0,1,0,2,4583978.79,434371.96,2.213734830,41.402826298
2015S004425,10,Sant Marti,66,el Parc i la Llacuna del Poblenou,144601,Diagonal,0210 0218,Dilluns,Dl,Laboral,2015,6,Juny,8,17,Tarda,No es causa del  vianant,0,1,0,1,4584220.81,432570.08,2.192153099,41.404856911
